,person_id,country,intensifier,predicate,response,rt,has intensifier?,difference,Z-Score,std,Z-Score Difference,scenario_type,scenario_country
144,5c913839a6e0aa00162c2ca5,UK,extremely,exhausted,51,14911,yes,0.0,-1.311458148455054,17.98443381165779,0.0,narrator,narrator UK
145,5c913839a6e0aa00162c2ca5,UK,extremely,exhausted,51,11945,no,,-1.311458148455054,17.98443381165779,,narrator,narrator UK
146,5c913839a6e0aa00162c2ca5,UK,slightly,boring,63,16144,yes,-28.0,-0.6392534693474382,17.98443381165779,-1.5569019460512548,narrator,narrator UK
147,5c913839a6e0aa00162c2ca5,UK,slightly,boring,91,13392,no,,0.9292241152369985,17.98443381165779,,narrator,narrator UK
148,5c913839a6e0aa00162c2ca5,UK,kind of,boring,82,11614,yes,9.0,0.42507060590628676,17.98443381165779,0.5004327683736176,narrator,narrator UK
149,5c913839a6e0aa00162c2ca5,UK,kind of,boring,73,7555,no,,-0.0790829034244251,17.98443381165779,,narrator,narrator UK
150,5c913839a6e0aa00162c2ca5,UK,quite,boring,57,16659,yes,-27.0,-0.9753558089012462,17.98443381165779,-1.5012983051208528,narrator,narrator UK
151,5c913839a6e0aa00162c2ca5,UK,quite,boring,84,16820,no,,0.5371047190908894,17.98443381165779,,narrator,narrator UK
152,5c913839a6e0aa00162c2ca5,UK,extremely,boring,99,7339,yes,14.0,1.377360567975409,17.98443381165779,0.7784509730256274,narrator,narrator UK
153,5c913839a6e0aa00162c2ca5,UK,extremely,boring,85,16771,no,,0.5931217756831907,17.98443381165779,,narrator,narrator UK
154,5c913839a6e0aa00162c2ca5,UK,slightly,difficult,60,13476,yes,-8.0,-0.8073046391243422,17.98443381165779,-0.4448291274432156,narrator,narrator UK
155,5c913839a6e0aa00162c2ca5,UK,slightly,difficult,68,9378,no,,-0.3591681863859317,17.98443381165779,,narrator,narrator UK
156,5c913839a6e0aa00162c2ca5,UK,kind of,difficult,73,6185,yes,-5.0,-0.0790829034244251,17.98443381165779,-0.27801820465200977,narrator,narrator UK
157,5c913839a6e0aa00162c2ca5,UK,kind of,difficult,78,9744,no,,0.20100237953708147,17.98443381165779,,narrator,narrator UK
158,5c913839a6e0aa00162c2ca5,UK,quite,difficult,63,9885,yes,-5.0,-0.6392534693474382,17.98443381165779,-0.27801820465200977,narrator,narrator UK
159,5c913839a6e0aa00162c2ca5,UK,quite,difficult,68,7452,no,,-0.3591681863859317,17.98443381165779,,narrator,narrator UK
160,5c913839a6e0aa00162c2ca5,UK,very,difficult,67,7703,yes,3.0,-0.415185242978233,17.98443381165779,0.16681092279120588,narrator,narrator UK
161,5c913839a6e0aa00162c2ca5,UK,very,difficult,64,12256,no,,-0.5832364127551369,17.98443381165779,,narrator,narrator UK
162,5c913839a6e0aa00162c2ca5,UK,extremely,difficult,98,7594,yes,15.0,1.3213435113831078,17.98443381165779,0.8340546139560293,narrator,narrator UK
163,5c913839a6e0aa00162c2ca5,UK,extremely,difficult,83,13599,no,,0.48108766249858803,17.98443381165779,,narrator,narrator UK
164,5c913839a6e0aa00162c2ca5,UK,slightly,concerned,71,7004,yes,-21.0,-0.19111701660902775,17.98443381165779,-1.167676459538441,narrator,narrator UK
165,5c913839a6e0aa00162c2ca5,UK,slightly,concerned,92,7794,no,,0.9852411718292999,17.98443381165779,,narrator,narrator UK
